url,name,description,test_type,duration,remote_testing,adaptive,skills_measured,full_text
https://www.shl.com/products/product-catalog/view/manager-short-form/,Manager - Short Form,Manager - Short Form: The Manager solution is an assessment used for job candidates applying to entry-level leadership positions who tend to supervise salaried employees. Sample…,,,,,,"Manager - Short Form | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews"
https://www.shl.com/products/product-catalog/view/manager-7-0-solution-3955/,Manager + 7.0 Solution,"Manager + 7.0 Solution: Our Manager + 7.0 solution is designed for candidates applying to entry-level leadership positions who tend to supervise salaried employees, and includes SHL’s…",,,,,,"Manager + 7.0 Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Intervie"
https://www.shl.com/products/product-catalog/?start=72&type=2,Find assessments that best meet your needs.,"Browse through our product assessment catalog for unrivalled employee assessments that evaluate cognitive ability, personality, behavior, skills, and more.",,,,,,"Talent Assessments Catalog | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Inte"
https://www.shl.com/products/product-catalog/view/cobol-programming-new/,COBOL Programming (New),"COBOL Programming (New): Multi-choice test that measures the knowledge of COBOL programming fundamentals, programming structure and different types of application processing.",,,,,,"COBOL Programming (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Intervi"
https://www.shl.com/products/product-catalog/view/computer-science-new/,Computer Science (New),"Computer Science (New): Multi-choice test that measures the knowledge of operating system, computer architecture, DBMS and basics of computer networks and communication.",,,,,,"Computer Science (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Intervie"
https://www.shl.com/products/product-catalog/view/contact-center-call-simulation-new/,Contact Center Call Simulation (New),Contact Center Call Simulation (New): Simulation based test that measures the ability to handle customer concerns over a call by referring to standard process documents. It also measures typing and…,,,,,,"Contact Center Call Simulation (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments "
https://www.shl.com/products/product-catalog/view/conversational-multichat-simulation/,Conversational Multichat Simulation,Conversational Multichat Simulation : This is a simulation-based test that measures the ability to handle customer concerns over multiple chats by referring to standard process documents. It…,,,,,,"Conversational Multichat Simulation  | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments "
https://www.shl.com/products/product-catalog/view/core-java-advanced-level-new/,Core Java (Advanced Level) (New),"Core Java (Advanced Level) (New): Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, files and exception handling, and advanced Java concepts like generics…",,,,,,"Core Java (Advanced Level) (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Vide"
https://www.shl.com/products/product-catalog/view/core-java-entry-level-new/,Core Java (Entry Level) (New),"Core Java (Entry Level) (New): Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, file handling, exception handling, threads, generic class and inner class.",,,,,,"Core Java (Entry Level) (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video I"
https://www.shl.com/products/product-catalog/view/count-out-the-money/,Count Out The Money,Count Out The Money: The Count out the Money –US test measures a candidate’s money handling ability. This test is designed for entry-level positions where handling money is…,,,,,,"Count Out The Money | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews "
https://www.shl.com/products/product-catalog/view/css3-new/,CSS3 (New),CSS3 (New): Multi-choice test that measures the knowledge of CSS3 and its application in providing style to web documents.,,,,,,"CSS3 (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Skills & "
https://www.shl.com/products/product-catalog/view/culinary-skills-new/,Culinary Skills (New),"Culinary Skills (New): Multi-choice test that measures the knowledge of cooking principles, cooking equipment, meal preparation and presentation, and kitchen safety.",,,,,,"Culinary Skills (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interview"
https://www.shl.com/products/product-catalog/view/customer-service-phone-simulation/,Customer Service Phone Simulation,"Customer Service Phone Simulation: As part of Contact Center Simulations, the Customer Service Phone Simulation is designed for entry-level positions in a contact center environment. Sample…",,,,,,"Customer Service Phone Simulation | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Vid"
https://www.shl.com/products/product-catalog/view/customer-service-phone-solution/,Customer Service Phone Solution,"Customer Service Phone Solution: As part of Contact Center Simulations, the Customer Service Phone Solution includes a contact center simulation and two behavioral tests designed to measure a…",,,,,,"Customer Service Phone Solution | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video"
https://www.shl.com/products/product-catalog/view/cyber-risk-new/,Cyber Risk (New),"Cyber Risk (New): Multi-choice test that measures the knowledge of cyber risk management, system and application security, network security and security management.",,,,,,"Cyber Risk (New) | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Interviews Ski"
https://www.shl.com/products/product-catalog/?start=72&type=1,Find assessments that best meet your needs.,"Browse through our product assessment catalog for unrivalled employee assessments that evaluate cognitive ability, personality, behavior, skills, and more.",,,,,,"Talent Assessments Catalog | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Inte"
https://www.shl.com/products/product-catalog/?page=6&start=12&type=2,Find assessments that best meet your needs.,"Browse through our product assessment catalog for unrivalled employee assessments that evaluate cognitive ability, personality, behavior, skills, and more.",,,,,,"Talent Assessments Catalog | SHL Search Outdated browser detected We recommend upgrading to a modern browser. If you choose to continue with your current browser we cannot guarantee your experience. I understand and wish to continue Latest browser options Careers Our Culture Our Teams Our People Join SHL Latest Jobs Contact Practice Tests Support Candidate Support Answers to frequently asked questions for technical queries when taking a test Client Support Answers to frequently asked questions about our products, services and supporting documentation Contact Us Get help from our support teams Practice Site & Advice View support articles and production documentation Browser Check Verifies if your computer's settings are compatible with the test Login Buy Online Language English (Global) English (India) English (Middle East & North Africa) English (South Africa) 简体中文 (Chinese) 日本語 (Japanese) Global Offices SHL's locations around the world. Solutions Solutions Talent Acquisition Graduate & Early Careers Manager Hiring Interviewing Technology Hiring Professional Hiring Volume Hiring BPO Hiring Contact Center Hiring Retail Hiring Talent Management Succession Planning Enterprise Leader Development High Potential Identification Sales Transformation Manager Development Skills Development Talent Mobility Interactive Demos Try an online demo of our solutions. Talent Acquisition Demos Talent Management Demos View all SHL Solutions Explore all Talent Acquisition and Talent Management solutions. Guides Explore Two Essential Guides for Smarter Skills Strategies Learn how leading HR teams are closing skills gaps and turning data into development that drives retention, agility, and growth. Read Guide Products Products Featured Products Occupational Personality Questionnaire (OPQ) Job-Focused Assessments (JFA) Motivational Questionnaire (MQ) Situational Judgment Tests (SJT) SHL Verify SHL 360 Assessments Behavioral Assessments Cognitive Assessments Personality Assessments Video Inte"
